platform,split,topology,rows,cols,pe_count,sqrt_pe,seed,attempted,route_ok,error_stage,period_min_ns,fmax_mhz,critical_path_delay_ns,setup_violations,hold_violations,max_slew_violations,max_fanout_violations,max_cap_violations,drc_count,total_cells,dff_cells,cell_area_um2,wire_length_um,gds_sha256,odb_sha256,spef_sha256,netlist_sha256,elapsed_sec
nangate45,opened_diagnostic,criticalbit,5,8,40,6.324555320336759,53,True,True,,1.59,629.92,1.7985,0,0,0,0,0,0,25919,1831,55156.962,340053.0,50892709f367469828134a4a5e58cb3de94c408aa5a8de6a52cddb219b87ed91,34973e981af5f392914374a1f4a29e3399b17104cd45c75ca3c9af9a79084256,a3f633ce3b5111fc3f1ae3fd536c6d334be9a5332e43ca54481a60c3e8808d16,21b0f5f6b1c9dd819a22cf33c282608880c100c5823af35340d7ce0ee6b8ed52,774.0318605899811
nangate45,opened_diagnostic,criticalbit,8,5,40,6.324555320336759,53,True,True,,1.57,638.43,1.7825,0,0,0,0,0,0,25767,1796,54658.744,345749.0,3240030528a031e7b8a94bc3528b491ca70eace11bdd9c83f6df7a635e6497a4,99ff654043cafe5e2def36ee987b51c5438ad9ae983053a35bd7690ba5d608f7,e7b4680062aa15d480917997bb4ad1f37ba81040bc0ab5e7997801557468ca98,a6d45be66869fc1387561996393a7a68d461a68dc00893229116ccb51dfd74aa,776.5923411846161
