platform,split,topology,rows,cols,pe_count,sqrt_pe,seed,attempted,route_ok,error_stage,period_min_ns,fmax_mhz,critical_path_delay_ns,setup_violations,hold_violations,max_slew_violations,max_fanout_violations,max_cap_violations,drc_count,total_cells,dff_cells,cell_area_um2,wire_length_um,gds_sha256,odb_sha256,spef_sha256,netlist_sha256,elapsed_sec
nangate45,opened_diagnostic,preserved,5,8,40,6.324555320336759,71,True,True,,1.53,655.67,1.7429,0,0,0,0,0,0,26288,1899,55843.242,363207.0,312b1a11af3ae7b9d3d35db5b56d45a9674b4a60bc00de49cd06eebb1af6effd,139b38b96ffd22fcf9f2ceef0679b542973806f77005a6552974a533347e3012,973cd0aad11e3f2cbb4ee18a4d81bbb53220c9d15127af97ded7e7668677c843,4325a54011297ceffc3c2d306f4c0f551907d7a3515f57ea0e5c6f8a9a286431,766.2021541595459
nangate45,opened_diagnostic,preserved,8,5,40,6.324555320336759,71,True,True,,1.51,662.72,1.7265,0,0,0,0,1,0,25831,1872,55001.352,351007.0,a6f99b8077f8af06a021d7fdeab6609b21dadb9bf21f7d0896395dbc2205e43e,2571d62747c7b9c2bd50278b68f022c297669807f46019cb75cb7fa87b4d23b6,7226bf94345b6464ba3cb73fcf285d3fead22828767e801b64f570fcd5fc82b5,eaa4970072031cf7f2a334f6fac9d84290b5bbf00a363451e63ff1b8e12dff37,723.7307412624359
