seed,workload_count,portfolio_nonworse_count,portfolio_mean_improvement_pct,portfolio_mean_oracle_regret_pct,rank1_mean_improvement_pct,rank1_mean_oracle_regret_pct,rank2_choice_count
44,12,12,19.99553854755911,3.5809589721627937,19.25803756551902,4.2443887575721275,3
45,12,12,20.158594536254228,0.4288499271850858,16.761239598791562,3.5145876698302607,9
46,12,12,30.539853651223975,0.3015666335434079,27.33602989080683,2.9950493330415404,9
