platform,split,topology,rows,cols,pe_count,sqrt_pe,seed,attempted,route_ok,error_stage,period_min_ns,fmax_mhz,critical_path_delay_ns,setup_violations,hold_violations,max_slew_violations,max_fanout_violations,max_cap_violations,drc_count,total_cells,dff_cells,cell_area_um2,wire_length_um,gds_sha256,odb_sha256,spef_sha256,netlist_sha256,elapsed_sec
nangate45,opened_canary,local,10,5,50,7.0710678118654755,277,True,True,,1.55,647.14,1.7911,0,0,0,0,0,0,33268,2846,71538.306,451151.0,c86b880b7cea22f67bcd473aa3f21002438862a966ddc330c227f5a7ec83c43d,47fe69f7a46ff6bd6c43bec0574f84504ac496b6629b3a5918c71777aabc9ce0,1be610013033e5fe81f1206724fa065b613bc2316aab485e7a95d182f0ed75e1,d66f17952fd4aa5ce64e9dcdf38faeece0e3281c4e2aa131babaa62e600819a6,662.4252800941467
