platform,split,topology,rows,cols,pe_count,sqrt_pe,seed,attempted,route_ok,error_stage,period_min_ns,fmax_mhz,critical_path_delay_ns,setup_violations,hold_violations,max_slew_violations,max_fanout_violations,max_cap_violations,drc_count,total_cells,dff_cells,cell_area_um2,wire_length_um,gds_sha256,odb_sha256,spef_sha256,netlist_sha256,elapsed_sec
sky130hd,opened_diagnostic,blocal,5,8,40,6.324555320336759,71,True,True,,6.89,145.13,7.7293,0,0,0,0,0,0,23310,1979,265452.0896,773818.0,6c3613c2a122044d0838c21bed4a6bf39ee0fb32bb4100cb2ae3d98c0b57b487,2dd4f7707a7e597137cce2462ccdcdd3ead31988e5c976b7ce2d1534ff33e689,087cb31e225f39dd6bf7d5ad19138d5ef5d23b4f7b054f97c7da4222bd5060d3,42aa26a6c357199eb6b8151a20019a494fc5ddca288c85d21b8704ba7eac3c2a,906.0901427268982
sky130hd,opened_diagnostic,blocal,8,5,40,6.324555320336759,71,True,True,,7.44,134.4,8.287,0,0,0,0,0,0,22768,1972,260807.6352,727045.0,175be6cbf262b69b6cb0ee0fbffe1f8465b3376ed57bd82c7ea02d554037efb5,e072507d979a5be33016b3de036baf40027981051b9382de0acbc183c73f3333,1e6e2474343e573390f332ecbb5f4a0ba517072d8ea5d970638162c9412c09c5,a53e1d1e1564fb4ff1408247bb7637fc51bd1cdda069880b2620b6826ee4ca36,802.8157353401184
