platform,split,topology,rows,cols,pe_count,sqrt_pe,seed,attempted,route_ok,error_stage,period_min_ns,fmax_mhz,critical_path_delay_ns,setup_violations,hold_violations,max_slew_violations,max_fanout_violations,max_cap_violations,drc_count,total_cells,dff_cells,cell_area_um2,wire_length_um,gds_sha256,odb_sha256,spef_sha256,netlist_sha256,elapsed_sec
nangate45,opened_diagnostic,blocal,5,8,40,6.324555320336759,71,True,True,,1.54,650.28,1.7679,0,0,0,0,0,0,26277,1979,56098.868,367223.0,edbdaa41b08303e4fb9e7aaaff2e50eb608f94b5f8cf0b4e89a5bbc592ed48ed,fe83d3a117d5814b7b5a16d285e2afa5131da0596424340a7ff5130bd9471a47,ff823449057ec68b5061932178e80efa34d9a3a498fa1e97491202bd94be1d5d,bacc70d81df46d61535ed18c9f775ca843867c255d7bb484557a1f4b13f1777d,453.1290817260742
nangate45,opened_diagnostic,blocal,8,5,40,6.324555320336759,71,True,True,,1.53,653.51,1.7477,0,0,0,0,0,0,26043,1972,55576.976,345601.0,616211e104403b72bb914e374409102786109331365cb5642065c004dbb1bc87,7ef3b1f025f1535f846dddb6d7bd3c63dbff915dd32649a18f681a0f31ce3468,884a0b4754a64303e3001e4607822a7d73b752fbd0c0b996c1feb673a159151d,01d9a8f0988a99c7fedd41ba74a39d6887914d82cbee7803ac7b42165a93da09,430.9232304096222
